Voltage [V],Current [A],Surface_Temp [C],Core_Temp [C],Label
2.9240976705119364,-3.0,39.13088340806621,25.119692446483498,0
2.967565587879255,-3.0,39.13088340806621,25.1414496114611,0
3.0079678223958966,-3.0,39.13088340806621,25.163151063838768,0
3.0455737708484447,-3.0,39.13088340806621,25.184801413678713,0
3.0806270697928175,-3.0,39.13088340806621,25.206404475562408,0
3.143924672688552,-3.0,39.13088340806621,25.24948209381938,0
3.1993741069672756,-3.0,39.13088340806621,25.29240641072863,0
3.2481485106335475,-3.0,39.13088340806621,25.335192341560628,0
3.291366052678505,-3.0,39.13088340806621,25.37785471328675,0
3.3296750530318846,-3.0,39.13088340806621,25.420402667062945,0
3.3638281350026755,-3.0,39.13088340806621,25.46284308615094,0
3.3945111512686355,-3.0,39.13088340806621,25.505182448916173,0
3.422079581499843,-3.0,39.13088340806621,25.54742587732642,0
3.446972471851799,-3.0,39.13088340806621,25.589578358629296,0
3.469527840722712,-3.0,39.13088340806621,25.63164217543556,0
3.4900371390592344,-3.0,39.13088340806621,25.673619661635485,0
3.5087478948889195,-3.0,39.13088340806621,25.715512512419934,0
3.5415976439104124,-3.0,39.13088340806621,25.799049237450845,0
3.569451290602997,-3.0,39.13088340806621,25.882257511302385,0
3.593350273816817,-3.0,39.13088340806621,25.965138377404003,0
3.6140886592004113,-3.0,39.13088340806621,26.047690470425664,0
3.6322881750628424,-3.0,39.13088340806621,26.12991161760533,0
3.6484369163324146,-3.0,39.13088340806621,26.21179907874989,0
3.6629239016641697,-3.0,39.13088340806621,26.293350044014346,0
3.688112111010814,-3.0,39.13088340806621,26.45543571994773,0
3.7097159394460526,-3.0,39.13088340806621,26.616159958718583,0
3.7289749533812895,-3.0,39.13088340806621,26.775524008178365,0
3.7467055045285287,-3.0,39.13088340806621,26.933531175460928,0
3.7634400439966864,-3.0,39.13088340806621,27.090183698912824,0
3.7795046181271177,-3.0,39.13088340806621,27.24547791367877,0
3.795083747390529,-3.0,39.13088340806621,27.399406032740785,0
3.8102529927294873,-3.0,39.13088340806621,27.551955339238873,0
3.8250081676254695,-3.0,39.13088340806621,27.70311247462206,0
3.8529929842231576,-3.0,39.13088340806621,28.001202337535176,0
3.8782903820343044,-3.0,39.13088340806621,28.293620207909214,0
3.9002731692734303,-3.0,39.13088340806621,28.580360826586798,0
3.9187271137241,-3.0,39.13088340806621,28.861445478749033,0
3.9338898495290935,-3.0,39.13088340806621,29.13692357505812,0
3.94630303934076,-3.0,39.13088340806621,29.406891863137446,0
3.9566056763141737,-3.0,39.13088340806621,29.671509476613096,0
3.9653499173536524,-3.0,39.13088340806621,29.930956322765894,0
3.9729707415217037,-3.0,39.13088340806621,30.185372614685434,0
3.9798398695935076,-3.0,39.13088340806621,30.43485005370195,0
3.9863308456130104,-3.0,39.13088340806621,30.679579586933073,0
3.9925630565312984,-3.0,39.13088340806621,30.919801585184757,0
3.998614880138585,-3.0,39.13088340806621,31.155691559899253,0
4.004564736298938,-3.0,39.13088340806621,31.38738491658637,0
4.01042623078051,-3.0,39.13088340806621,31.614995397148732,0
4.016287143403051,-3.0,39.13088340806621,31.838660598395506,0
4.022064450175304,-3.0,39.13088340806621,32.05849010135711,0
4.027919930768498,-3.0,39.13088340806621,32.27464979490401,0
4.03367504162472,-3.0,39.13088340806621,32.48720147091274,0
4.039450724632406,-3.0,39.13088340806621,32.69621965356981,0
4.045146255978107,-3.0,39.13088340806621,32.901745449840064,0
4.050924079004268,-3.0,39.13088340806621,33.10389546075595,0
4.056531852881758,-3.0,39.13088340806621,33.302663310812136,0
4.062325025772195,-3.0,39.13088340806621,33.49821935423023,0
4.06790251991881,-3.0,39.13088340806621,33.69053539162417,0
4.073491379953997,-3.0,39.13088340806621,33.87968522847359,0
4.078912059204784,-3.0,39.13088340806621,34.065623151250236,0
4.084433574212681,-3.0,39.13088340806621,34.24850017403537,0
4.089730720143093,-3.0,39.13088340806621,34.42828336690593,0
4.094953960072532,-3.0,39.13088340806621,34.60503228197382,0
